Comment,Rating
容量比想像中的小，還不太會操作，希望像廣告一樣好用,4
送貨速度很快，包裝也很完整，操作功能還需要時間熟悉。,5
微波與氣炸功能結合使用上效能不會減低，清洗擦拭方便對小家庭已夠用,5
很好用又小巧，這次買來給公司抽獎用,5
開機有點慢，我氣炸雞塊會黏鍋，然後微波加熱要久一點，整體來說還是很好用，方便，但那個轉的很怕撐不了多久…,5
包裝嚴謹，送貨速度意外的快，商品試用後還不錯。,5
很好用，只是沒有送隔熱手套,5
外型黑色烤漆質感不錯，操作簡單 加熱速度也快！ 好東西！物超所值！,5
第一次用，希望符合需求！,5
出貨速度超快👍,5
方便,5
收到貨後才發現下標那天就要登記才能抽獎= =,4
商品出貨速度快，整體看起來同圖片一樣很美，希望使用效果符合我的期待。,4
因鍋寶萬用鍋蒸食物蓋子炸飛才換購，微波火力雖比ㄧ般小，但加時間就好，還是比電鍋蒸的快又安全，氣炸雞塊完勝原家中氣炸鍋，就是搞不清機器上微波+氣炸功能時，原廠附的鐵盤到底可不可以用，說明書上說不行,5
很棒很值得買讓廚房空間變大,5
很輕 很漂亮 還沒拆開來 如果好用會回購,4.5
三合一的功能真的很省空間,5
出貨速度很快，宅配到家也很快，產品適合小家庭空間不大地方的使用，三合一價錢便宜，還有不錯的贈品,5
同時有微波、烤箱、氣炸功能，很省空間，雖然有內建一些簡單的模式，但還在摸索中。,5
"三合一實在太方便了,真的是一台抵三台...讚!!",5
真的好用，三合一的功能讚，不用放那麽多台機器，不錯喔 用了微波，氣炸工能也不錯用，真的不錯,5
出貨速度快，包裝遊戲。,5
使用方式簡單，一機多用，省空間時間,5
之前買過9L那款很滿意，試看看17L,5
廠商出貨快速，今天訂隔天就到了，好用,5
東西很好用，但是價格上上下下的，一下6980一下7980...,5
操作簡單，好用&出貨速度快,5
包裝完整速度快,5
好用,5
我自己買了25.5L的，感覺蠻好用的，所以又買了17J的送給女兒,5
是看網路上風評很好才買的說後來買的時候沒有送拌麵，目前還未使用，希望評價是真的好棒棒,3.5
真的是太好用了 微波+氣炸 真的是把食物加熱到 恰到好處~,5
後悔沒早一點買，實在是好用又省時。,5
少說明書跟保證書，告知客服後只有收到說明書，問客服也沒回應，購物感受差,3
送貨速度龜慢，是momo自己出貨，還會延遲送達。明明商品已送到北投區的據點，還硬是花2天才送到，問客服也找不到真人，全都是AI回應，Momo服務在退步，準備被火箭併購吧,5
到貨快速，包裝完整，昨天開用，非常方便,5
今天開始使用，雖然每個功能都比獨立的微波 氣炸或烤箱弱，需要花比較多時間，但我家空間小，真的很適合,5
買完過5天 特價5999元，傻眼...可以退貨重買嗎？,4
好用 很方便,5
說明書提及應接地線，但商品中未附地線，是否會影響使用安全？,5
很好,5
送貨速度超快！但是裡面能放的東西比照片想像的還小很多。,4.5
三合一，很適合空間不大的廚房。,5
缺少雲母片啊，是瑕疵品嗎？,3
按鍵要試很久才能按到正確位置，靈敏度不夠優,4
很直觀地操作方式,5
很好用，我已經買了三次，一次是為了自己，另外兩次是送給別人。,5
產品介紹感覺很方便，食安問題頻傳買來自己烹調，目前還在適應階段。,4.5
cp值高，趁特價買滑算。,5
好用，方便，節省廚房好多空間，大推,5
用起來比想像中好用 滿值得的,5
購買前觀看YouTuber開箱推薦影片很心動，17公升、25.5公升兩個規格可選擇；唯一建議是停機時間，顯示器持續亮著，有點費電；建議停機時可以關閉顯示器。,5
出貨速度快沒受地震影響,5
三合一氣炸烤箱鍋。非常方便也節省空間。價格又合理，值得購買,5
外型漂亮功能完整效果卓越,5
產品很不錯，功能也很多，料理上很方便,5
使用簡易方便，烹煮食物效果好，很讚,5
出貨速度很快，目前還沒使用，希望能像廣告中好用,4
出貨速度很快，商品我買第二台了,4
到貨快速，商品真的好用,5
非常好用的多功能烤箱，買一台抵三台，省時省空間。,5
目前還在測試中，希望能向推薦的影片這麼好用,4
三合一功能非常滿意！使用操作很方便,5
商品符合預期與介紹相同,5
之前買了國際牌蒸汽烤箱，不好用，而且用不到10次就壞了。看了很多品牌，入手這台，真的超推，目前用了微波、氣炸跟烘烤功能。,5
請問官網活動有贈品 買momo這邊沒有嘛？,5
到貨速度真快，三合一功能真的方便,5
這是一個簡單而實用的商品，購物體驗很順利，快速配送。品質卓越，物超所值。推薦給其他購物者！,5
非常好用 有這台都不用煮飯愛死了,5
超級快的出貨速度、商品很有質感，大家說瓦數低，所以時間要加長一點也是ok的，需要再摸索一下是好用的。小家庭容量很剛好。,4.5
出貨速度超快、商品包裝完整… 操作簡單，主婦的好幫手， 非常大推商品的實用性…,5
好棒好棒好喜歡,5
出貨速度超快 商品包裝完整 尺寸大小剛好 標示清楚 使用上很簡單,5
質好價優，符合所需，出貨有效率,5
列印照片和圖片的品質真的是嚇死我的爛，圖片超模糊，人的眼睛都完全不見了，後排的人整個糊掉，列印文字還可以，列印速度就是對得起價錢，第一次買家用的印表機真的是嚇死我，要退貨還得什麼新品檢測才能退，好麻煩,1
速度快到無法相信，快速出貨到貨之外包裝十分完整。商品本身讚讚（但是無法連到5G網路）,5
才使用不到二週就需要送修，而且送修完後。更換的零件還只提供三個月保固！ 爛死了…,1
容易設定，效果好，好用!,5
方便好用品質佳非常不錯值得大家購買下次有需要一定會再回購價格非常優惠,5
出、送貨速度快速，列印聲音很小、速度也快！,5
快速到貨，商品品質優良符合預期,5
輸出的色彩顏色很飽和很美，多功能複印機還可以複印，還有雲端上傳Wi-Fi連線，太棒！,5
我們長期使用這品牌很久，趁特價購入，唯一不便的是，想加購墨水加保固……完全無法成功購得,5
"2024-12-20 才剛買 就壞掉了！！ Wi-Fi不通 ,黑色墨水吃掉一半，閃雙黃燈",3
機體很輕，列印快速，使用上很滿意,5
出貨很快，到貨也很快。外箱完整無損，印表機本身功能也正常，很棒的購物體驗。,5
好用方便！只是要條WiFi連接筆電有需要ㄧ點時間研究,5
這款印表機CP值高，印出來很OK，下次還會購買這個品牌,5
出貨快速包裝完整，品質還不錯。,5
還沒收到列表機只有影印紙,1
出貨快速快速，包裝完整，讚,5
不難操作 很快上手 連線後列印也ok,5
出貨迅速，品質佳，能有更多優惠更好,5
貨物已收到，外觀無損壞，內容物無損壞，內容物數量正確，內容物配件正常。,5
商品品質很好， 用手機Wifi連線列印很方便 出貨包裝也很完整， 出貨的速度也很快！,5
印出來很漂亮,5
目前使用都OK，列印品質不錯。,5
沒24小時到貨,5
快。靚。正,5
"收到貨後的第二天就有試印看看效果, 感覺還不錯有達預期效果,希望能一直順順利利的",4
剛開使前幾天試，用不好，後來比較順，還不錯,5
送貨速度快，設定需要花一點時間，但說明還蠻清楚的，初始化黑色墨水只剩一半⋯,5
相對於上一台(L380)，列印速度快，安靜；這台可遠端，更方便了，還可以放在不佔空間的地方,5
L3550 無線列印設定太麻煩👎，Epson smart panel app非常不好用。 花了數小時才在網路上，找到方法設定好。,4
"1.墨水初始化設定: 黑: 剩3格? 紅黃藍:各剩4格? 2.保固日期: 8/25下單,為何註冊後保固期限為'24/6月~'24/8月??",3
送貨速度快，安裝簡單，各種功能都能正常使用,5
列印速度快，且比以前的型號安靜許多，手機APP介面也簡潔好用，唯一缺點是操作說明有誤，害我手機一直無法連上印表機設定，連線方式應該是只需按壓WIFI按鍵即可，不需長按電源鍵......,5
沒有辦法接受物流的送貨方式，不僅拖好幾天，還謊稱有打電話跟我改時間，聯繫送貨時間當天也無法準時，都已經主動約時間了還可也是這樣？,5
不錯喜歡,5
出貨超快速，早上訂購，下午就到貨了，安裝簡易，正在使用中😆😆,5
很好操作設定很快無線列印很方便，不得不說Momo出貨超快非常滿意出貨速度,5
商品優良，出貨迅速，會再回購。,5
買兩個禮拜就壞掉了 momo都賣垃圾,1
目前測試使用還不錯，希望可以省多一點墨水,5
出貨速度很快，目前還沒有開始使用，希望印出來的品質會很好,5
印出來的品質有些模糊,3
包裝完整 出貨速度快,5
隔天就收到 目前安裝使用都沒問題,5
送貨快速實體店面都被戰敗了,5
到貨快速，商品Ok,5
讚,5
感覺材質有點輕薄，但是使用後不影響品質,5
app安裝完初次導墨黑色一次消耗兩格比想像多，其他三色導入機身消耗一格。紙張建議使用新紙，久放的紙第一次列印遇到卡紙，小花時間排除，慢慢研究越來越上手。能連手機與google真是方便！瓶補墨比舊卡夾優,4.5
女兒委請下訂 目前順利使用中,5
到貨迅速，方便味道不錯,5
快速到貨，好吃👍很划算👍！,5
出貨完整；趁優惠再回購、料理方便、好吃！,5
第一次購買，肉質軟嫩不柴。,5
第一次購買，肉質軟嫩不柴，不錯吃。,5
大成 嫩雞胸肉10包組（柚香/香草/番茄/油蔥/椒麻/舒肥原味/經典原味/經典蒜辣）（90-95g/包）(舒迷即食),5
番茄偏輕爽好吃,5
椒麻微辣好吃,4.5
油蔥好吃,5
雞胸是第一首選的優良蛋白質,5
口味不錯，肉質不會太柴,5
送件快速，使用方便，味道不錯。,5
送件快速，使用方便，味道不錯。,5
送件快速，使用方便，味道不錯。,5
蕃茄口味不錯，趁著特價回購,5
大品牌的大成希望可以好好吃就在回購的時候,5
大成大牌子的，希望可以好吃不柴，我換牌子來買的,5
出貨超快速，東西好吃又營養,5
包裝完整，退冰後吃肉很軟嫩,5
回購的食品，下麵份量剛好,4
good,5
肉質好，出貨準時 營養美味。,5
經常網購，總有大量的包裹收，有很多的評語要寫！ 寶貝是性價比很高的，我每次都會先試用再評價的，雖然寶貝不一定是最好的，但在同等的價位裡面絕對是表現最棒的。,5
經常網購，總有大量的包裹收，有很多的評語要寫！ 寶貝是性價比很高的，我每次都會先試用再評價的，雖然寶貝不一定是最好的，但在同等的價位裡面絕對是表現最棒的。,5
口味蠻清爽的，只是肉縮的比較小，跟番茄口味比口感比較乾,5
法式番茄口味味道蠻喜歡的，口感不會太柴，這次之後回購都這個口味,5
開封即食，調味也不會太重。,5
再次回購囉！還不錯吃，只是感覺香草料越來越少了。,5
鮮嫩多汁，肉質細緻，有需要會再回購。,5
鮮嫩多汁，肉質細緻，有需要會再回購。,5
鮮嫩多汁，肉質細緻，有需要會再回購。,5
到貨快速，品質良好，很滿意,5
方便^又好吃 回購2次了 可以買,5
椒麻口味不錯吃 不會很辣 微辣,5
"第一次買還没打開來吃, 希望好吃, 出貨快, 謝謝!",5
已經再次回購，不錯呦～,5
小了點,3
肉品的包裝完整無破損、冷凍送貨至超商非常方便,5
隔日到，肉很嫩，好吃,4
第一次訂購，蒜辣口味好吃,5
好,5
寄送快速。獨立包裝衛生方便。油蔥味道還可以。柚香看起來比較小塊。,5
寄送快速。獨立包裝衛生方便。油蔥味道還可以。柚香看起來比較小塊。,5
出貨速度快，雞肉料理可多元很方便,5
包裝良好，出貨快，商品美味，值得推薦,5
肉很嫩，小孩很喜歡,5
個人很愛蔥，油蔥雞胸肉香又有味,5
出貨快速，方便攜帶又好吃,5
出貨快速，方便攜帶又好吃,5
出貨快速，好吃，方便攜帶,5
"出貨迅速,看直播趁優惠再次回購",5
"口感不錯方便食用,願意回購",4
"口感不錯方便食用,願意回購",4
補充蛋白質，好吃好吃。,5
方便好吃,5
方便又好吃，減脂的好食物！,5
方便又好吃，減脂的好食物！,5
冷凍比較長保存，退冰即食，風味不變,5
兒子健身都會拿來補充蛋白質,4
我買柚香、隔水加熱到溫熱、肉質依然好咬、而且香氣十足、一口接一口,5
回購多次補充蛋白質最方便的選擇。,5
好吃又方便，會繼續回購,5
兒子健身都拿來補充蛋白質,4
一包一小片 適合一人獨享或搭配食材料理,5
經常網購，總有大量的包裹收，有很多的評語要寫！ 寶貝是性價比很高的，我每次都會先試用再評價的，雖然寶貝不一定是最好的，但在同等的價位裡面絕對是表現最棒的。,5
經常網購，總有大量的包裹收，有很多的評語要寫！ 寶貝是性價比很高的，我每次都會先試用再評價的，雖然寶貝不一定是最好的，但在同等的價位裡面絕對是表現最棒的。,5
